# StainedGlass Shader Profiler
# ShaderMode: Hybrid
# BoidCount: 1000
# RecordingDuration_s: 30
# GPU: Apple M2
# CPU: Apple M2
# RAM_MB: 16384
# UnityVersion: 6000.3.8f1
# Recorded: 2026-05-07 14:49:14
Frame,PhaseTime_s,GPU_ms,RenderThread_ms,BoidCount,ShaderMode
364,26.5954,3.436,0.000,1000,Hybrid
365,26.6701,3.499,0.000,1000,Hybrid
366,26.7441,3.569,0.000,1000,Hybrid
367,26.8175,3.620,0.000,1000,Hybrid
368,26.8914,3.657,0.000,1000,Hybrid
369,26.9648,3.933,0.000,1000,Hybrid
370,27.0380,3.902,0.000,1000,Hybrid
371,27.1114,3.461,0.000,1000,Hybrid
372,27.1845,3.447,0.000,1000,Hybrid
373,27.2575,3.551,0.000,1000,Hybrid
374,27.3304,3.612,0.000,1000,Hybrid
375,27.4032,3.662,0.000,1000,Hybrid
376,27.4760,3.562,0.000,1000,Hybrid
377,27.5493,3.814,0.000,1000,Hybrid
378,27.6222,3.881,0.000,1000,Hybrid
379,27.6958,3.907,0.000,1000,Hybrid
380,27.7688,3.625,0.000,1000,Hybrid
381,27.8429,3.487,0.000,1000,Hybrid
382,27.9165,3.564,0.000,1000,Hybrid
383,27.9899,3.620,0.000,1000,Hybrid
384,28.0636,3.657,0.000,1000,Hybrid
385,28.1364,2.571,0.000,1000,Hybrid
386,28.2092,2.838,0.000,1000,Hybrid
387,28.2824,3.214,0.000,1000,Hybrid
388,28.3556,3.400,0.000,1000,Hybrid
389,28.4290,3.517,0.000,1000,Hybrid
390,28.5024,3.430,0.000,1000,Hybrid
391,28.5765,3.354,0.000,1000,Hybrid
392,28.6501,3.430,0.000,1000,Hybrid
393,28.7248,3.967,0.000,1000,Hybrid
394,28.7990,3.969,0.000,1000,Hybrid
395,28.8733,3.448,0.000,1000,Hybrid
396,28.9483,3.468,0.000,1000,Hybrid
397,29.0232,3.378,0.000,1000,Hybrid
398,29.0985,3.370,0.000,1000,Hybrid
399,29.1739,3.376,0.000,1000,Hybrid
400,29.2498,3.383,0.000,1000,Hybrid
401,29.3257,3.288,0.000,1000,Hybrid
402,29.4020,3.217,0.000,1000,Hybrid
403,29.4783,3.016,0.000,1000,Hybrid
404,29.5547,3.240,0.000,1000,Hybrid
405,29.6317,3.376,0.000,1000,Hybrid
406,29.7098,3.465,0.000,1000,Hybrid
407,29.7872,3.535,0.000,1000,Hybrid
408,29.8661,3.509,0.000,1000,Hybrid
409,29.9438,3.941,0.000,1000,Hybrid
# SUMMARY,shader=Hybrid,avg_gpu_ms=3.711,boids=1000
