# StainedGlass Shader Profiler
# ShaderMode: Dynamic
# BoidCount: 100
# RecordingDuration_s: 30
# GPU: Apple M2
# CPU: Apple M2
# RAM_MB: 16384
# UnityVersion: 6000.3.8f1
# Recorded: 2026-05-07 14:41:13
Frame,PhaseTime_s,GPU_ms,RenderThread_ms,BoidCount,ShaderMode
376,1.0343,2.125,0.000,100,Dynamic
377,1.0371,2.318,0.000,100,Dynamic
378,1.0422,2.111,0.000,100,Dynamic
379,1.0450,2.161,0.000,100,Dynamic
380,1.0482,2.193,0.000,100,Dynamic
381,1.0508,1.862,0.000,100,Dynamic
382,1.0535,2.334,0.000,100,Dynamic
383,1.0564,2.325,0.000,100,Dynamic
384,1.0591,2.334,0.000,100,Dynamic
385,1.0618,2.258,0.000,100,Dynamic
386,1.0645,2.276,0.000,100,Dynamic
387,1.0678,2.280,0.000,100,Dynamic
388,1.0706,2.239,0.000,100,Dynamic
389,1.0733,2.178,0.000,100,Dynamic
390,1.0759,2.179,0.000,100,Dynamic
391,1.0788,2.143,0.000,100,Dynamic
392,1.0815,2.119,0.000,100,Dynamic
393,1.0842,2.082,0.000,100,Dynamic
394,1.0873,2.014,0.000,100,Dynamic
395,1.0901,1.995,0.000,100,Dynamic
396,1.0928,2.024,0.000,100,Dynamic
397,1.0956,2.013,0.000,100,Dynamic
398,1.0983,2.003,0.000,100,Dynamic
399,1.1011,2.002,0.000,100,Dynamic
400,1.1038,1.991,0.000,100,Dynamic
401,1.1065,1.957,0.000,100,Dynamic
402,1.1096,1.988,0.000,100,Dynamic
403,1.1123,1.980,0.000,100,Dynamic
404,1.1150,1.974,0.000,100,Dynamic
405,1.1177,1.980,0.000,100,Dynamic
406,1.1204,1.975,0.000,100,Dynamic
407,1.1231,1.973,0.000,100,Dynamic
408,1.1258,1.979,0.000,100,Dynamic
409,1.1289,1.961,0.000,100,Dynamic
410,1.1317,1.961,0.000,100,Dynamic
411,1.1345,2.014,0.000,100,Dynamic
412,1.1372,2.000,0.000,100,Dynamic
413,1.1398,1.991,0.000,100,Dynamic
414,1.1425,2.018,0.000,100,Dynamic
415,1.1453,2.009,0.000,100,Dynamic
416,1.1485,2.002,0.000,100,Dynamic
417,1.1512,2.249,0.000,100,Dynamic
418,1.1539,2.106,0.000,100,Dynamic
419,1.1566,2.056,0.000,100,Dynamic
420,1.1593,2.101,0.000,100,Dynamic
421,1.1620,2.075,0.000,100,Dynamic
422,1.1648,2.052,0.000,100,Dynamic
423,1.1679,2.087,0.000,100,Dynamic
424,1.1708,2.088,0.000,100,Dynamic
425,1.1735,1.976,0.000,100,Dynamic
426,1.1762,2.133,0.000,100,Dynamic
427,1.1790,2.098,0.000,100,Dynamic
428,1.1817,2.064,0.000,100,Dynamic
429,1.1844,2.155,0.000,100,Dynamic
430,1.1874,2.149,0.000,100,Dynamic
431,1.1903,2.122,0.000,100,Dynamic
432,1.1953,2.144,0.000,100,Dynamic
433,1.1981,2.303,0.000,100,Dynamic
434,1.2009,2.131,0.000,100,Dynamic
435,1.2037,1.635,0.000,100,Dynamic
436,1.2064,2.293,0.000,100,Dynamic
437,1.2093,2.304,0.000,100,Dynamic
438,1.2122,2.302,0.000,100,Dynamic
439,1.2150,2.294,0.000,100,Dynamic
440,1.2178,2.251,0.000,100,Dynamic
441,1.2206,1.962,0.000,100,Dynamic
442,1.2232,1.889,0.000,100,Dynamic
443,1.2259,1.906,0.000,100,Dynamic
444,1.2289,1.918,0.000,100,Dynamic
445,1.2316,1.880,0.000,100,Dynamic
446,1.2343,1.890,0.000,100,Dynamic
447,1.2369,1.935,0.000,100,Dynamic
448,1.2395,1.910,0.000,100,Dynamic
449,1.2421,1.940,0.000,100,Dynamic
450,1.2449,1.904,0.000,100,Dynamic
451,1.2480,1.849,0.000,100,Dynamic
452,1.2507,1.858,0.000,100,Dynamic
453,1.2535,1.892,0.000,100,Dynamic
454,1.2563,1.865,0.000,100,Dynamic
455,1.2590,1.874,0.000,100,Dynamic
456,1.2616,1.857,0.000,100,Dynamic
457,1.2643,1.727,0.000,100,Dynamic
458,1.2675,1.825,0.000,100,Dynamic
459,1.2703,1.850,0.000,100,Dynamic
460,1.2730,1.821,0.000,100,Dynamic
461,1.2757,1.834,0.000,100,Dynamic
462,1.2785,1.827,0.000,100,Dynamic
463,1.2812,1.813,0.000,100,Dynamic
